Acces,Start Time (UTCG),Stop Time (UTCG),Duration (sec)
56,4 Jun 2027 12:02:01.505,4 Jun 2027 12:09:38.667,457.162
57,4 Jun 2027 13:39:07.284,4 Jun 2027 13:45:25.912,378.628
58,4 Jun 2027 15:17:05.796,4 Jun 2027 15:21:01.949,236.153
59,4 Jun 2027 16:50:14.404,4 Jun 2027 16:56:48.658,394.254
60,4 Jun 2027 16:57:08.434,4 Jun 2027 16:58:11.429,62.995
61,4 Jun 2027 21:58:49.087,4 Jun 2027 22:01:35.014,165.927
62,4 Jun 2027 23:35:09.091,4 Jun 2027 23:38:33.714,204.622
63,5 Jun 2027 01:11:47.251,5 Jun 2027 01:18:01.338,374.087
64,5 Jun 2027 02:47:54.384,5 Jun 2027 02:54:35.402,401.018
65,5 Jun 2027 04:24:02.103,5 Jun 2027 04:30:08.471,366.368
66,5 Jun 2027 06:03:06.322,5 Jun 2027 06:10:14.468,428.146
67,5 Jun 2027 07:27:58.093,5 Jun 2027 07:29:29.736,91.643
68,5 Jun 2027 07:39:40.703,5 Jun 2027 07:40:39.906,59.203
69,5 Jun 2027 09:01:54.178,5 Jun 2027 09:03:04.437,70.259
70,5 Jun 2027 09:03:54.718,5 Jun 2027 09:07:05.050,190.332
71,5 Jun 2027 10:36:56.780,5 Jun 2027 10:38:41.017,104.237
72,5 Jun 2027 10:39:01.119,5 Jun 2027 10:44:01.639,300.519
73,5 Jun 2027 10:44:58.329,5 Jun 2027 10:45:05.249,6.920
74,5 Jun 2027 12:14:21.243,5 Jun 2027 12:21:39.753,438.509
75,5 Jun 2027 13:51:09.094,5 Jun 2027 13:57:19.677,370.582
76,5 Jun 2027 15:29:06.213,5 Jun 2027 15:33:04.379,238.165
77,5 Jun 2027 17:02:42.161,5 Jun 2027 17:10:10.647,448.486
78,5 Jun 2027 22:10:49.904,5 Jun 2027 22:13:35.099,165.195
79,5 Jun 2027 23:47:21.696,5 Jun 2027 23:50:43.921,202.225
80,5 Jun 2027 23:52:05.083,5 Jun 2027 23:54:47.515,162.432
81,6 Jun 2027 01:24:01.579,6 Jun 2027 01:30:03.155,361.576
82,6 Jun 2027 02:59:28.669,6 Jun 2027 02:59:56.012,27.343
83,6 Jun 2027 03:00:01.477,6 Jun 2027 03:06:59.032,417.555
84,6 Jun 2027 04:36:22.313,6 Jun 2027 04:37:28.432,66.119
85,6 Jun 2027 04:37:32.170,6 Jun 2027 04:42:21.942,289.772
86,6 Jun 2027 06:15:08.758,6 Jun 2027 06:22:10.178,421.419
87,6 Jun 2027 07:39:29.043,6 Jun 2027 07:41:41.979,132.937
88,6 Jun 2027 07:51:46.188,6 Jun 2027 07:52:13.859,27.671
89,6 Jun 2027 09:13:37.451,6 Jun 2027 09:14:51.714,74.263
90,6 Jun 2027 09:15:40.799,6 Jun 2027 09:19:16.532,215.733
91,6 Jun 2027 10:48:25.511,6 Jun 2027 10:56:22.440,476.929
92,6 Jun 2027 10:56:46.908,6 Jun 2027 10:57:20.501,33.593
93,6 Jun 2027 12:26:15.590,6 Jun 2027 12:33:41.944,446.354
94,6 Jun 2027 14:03:00.181,6 Jun 2027 14:08:56.451,356.269
95,6 Jun 2027 14:09:03.702,6 Jun 2027 14:09:46.552,42.850
96,6 Jun 2027 15:41:08.682,6 Jun 2027 15:45:15.465,246.783
97,6 Jun 2027 17:14:59.948,6 Jun 2027 17:21:19.445,379.497
98,6 Jun 2027 22:22:58.204,6 Jun 2027 22:27:21.988,263.784
99,6 Jun 2027 23:59:19.648,7 Jun 2027 00:03:42.374,262.727
100,7 Jun 2027 00:04:13.721,7 Jun 2027 00:07:22.762,189.041
101,7 Jun 2027 01:35:53.463,7 Jun 2027 01:42:27.405,393.942
102,7 Jun 2027 03:11:25.667,7 Jun 2027 03:19:08.674,463.007
103,7 Jun 2027 04:49:05.176,7 Jun 2027 04:49:20.963,15.787
104,7 Jun 2027 04:49:29.276,7 Jun 2027 04:50:41.795,72.519
105,7 Jun 2027 04:51:09.422,7 Jun 2027 04:54:38.923,209.501
106,7 Jun 2027 06:27:33.230,7 Jun 2027 06:32:39.024,305.794
107,7 Jun 2027 07:51:27.921,7 Jun 2027 07:53:44.213,136.291
108,7 Jun 2027 09:27:24.716,7 Jun 2027 09:31:21.140,236.424
109,7 Jun 2027 11:01:13.866,7 Jun 2027 11:08:35.966,442.100
110,7 Jun 2027 11:08:46.190,7 Jun 2027 11:09:46.141,59.951
111,7 Jun 2027 12:38:23.135,7 Jun 2027 12:45:39.447,436.312
112,7 Jun 2027 14:15:25.871,7 Jun 2027 14:21:33.255,367.384
113,7 Jun 2027 15:52:21.979,7 Jun 2027 15:57:13.481,291.502
114,7 Jun 2027 17:27:28.417,7 Jun 2027 17:27:50.785,22.367
115,7 Jun 2027 17:29:06.601,7 Jun 2027 17:32:18.442,191.841
116,7 Jun 2027 22:35:19.503,7 Jun 2027 22:37:35.889,136.386
117,7 Jun 2027 22:37:59.330,7 Jun 2027 22:40:30.195,150.865
118,8 Jun 2027 00:11:13.761,8 Jun 2027 00:18:11.656,417.894
119,8 Jun 2027 01:47:57.515,8 Jun 2027 01:54:22.880,385.366
120,8 Jun 2027 03:23:26.085,8 Jun 2027 03:30:58.749,452.664
121,8 Jun 2027 05:01:49.608,8 Jun 2027 05:02:08.843,19.235
122,8 Jun 2027 05:02:23.112,8 Jun 2027 05:03:17.667,54.555
123,8 Jun 2027 05:03:19.208,8 Jun 2027 05:07:51.095,271.888
124,8 Jun 2027 06:39:57.349,8 Jun 2027 06:44:39.784,282.435
125,8 Jun 2027 08:03:21.694,8 Jun 2027 08:05:49.284,147.590
126,8 Jun 2027 09:39:46.575,8 Jun 2027 09:43:12.927,206.352
127,8 Jun 2027 11:13:34.851,8 Jun 2027 11:21:45.735,490.884
128,8 Jun 2027 12:50:49.929,8 Jun 2027 12:57:30.749,400.819
129,8 Jun 2027 14:27:50.779,8 Jun 2027 14:32:07.099,256.320
130,8 Jun 2027 14:32:09.493,8 Jun 2027 14:33:19.114,69.622
131,8 Jun 2027 16:04:35.809,8 Jun 2027 16:09:04.661,268.852
132,8 Jun 2027 17:42:22.038,8 Jun 2027 17:43:53.431,91.392
133,8 Jun 2027 22:47:21.849,8 Jun 2027 22:49:35.651,133.802
134,8 Jun 2027 22:50:52.794,8 Jun 2027 22:51:27.451,34.657
135,9 Jun 2027 00:23:18.515,9 Jun 2027 00:29:50.009,391.494
136,9 Jun 2027 02:00:00.524,9 Jun 2027 02:06:23.973,383.448
137,9 Jun 2027 03:35:38.985,9 Jun 2027 03:43:02.582,443.597
138,9 Jun 2027 05:13:54.643,9 Jun 2027 05:14:49.513,54.870
139,9 Jun 2027 05:14:55.349,9 Jun 2027 05:19:51.311,295.962
140,9 Jun 2027 06:52:16.521,9 Jun 2027 06:56:17.991,241.470
141,9 Jun 2027 08:15:09.897,9 Jun 2027 08:17:57.205,167.308
142,9 Jun 2027 09:51:48.371,9 Jun 2027 09:55:20.634,212.264
143,9 Jun 2027 11:26:50.010,9 Jun 2027 11:32:39.846,349.836
144,9 Jun 2027 11:32:43.856,9 Jun 2027 11:33:41.190,57.333
145,9 Jun 2027 13:02:59.674,9 Jun 2027 13:09:36.213,396.539
146,9 Jun 2027 14:40:42.998,9 Jun 2027 14:45:04.515,261.517
147,9 Jun 2027 16:16:48.046,9 Jun 2027 16:21:07.724,259.678
148,9 Jun 2027 22:59:27.116,9 Jun 2027 23:02:29.762,182.646
149,10 Jun 2027 00:35:22.673,10 Jun 2027 00:41:22.279,359.606
150,10 Jun 2027 02:12:05.244,10 Jun 2027 02:18:21.610,376.366
151,10 Jun 2027 03:47:35.515,10 Jun 2027 03:54:45.742,430.227
152,10 Jun 2027 05:25:44.015,10 Jun 2027 05:26:43.910,59.895
153,10 Jun 2027 05:26:51.471,10 Jun 2027 05:31:56.037,304.566
154,10 Jun 2027 07:04:01.061,10 Jun 2027 07:07:49.991,228.930
155,10 Jun 2027 08:27:24.377,10 Jun 2027 08:30:32.682,188.305
156,10 Jun 2027 10:03:56.977,10 Jun 2027 10:07:29.093,212.116
157,10 Jun 2027 11:39:07.512,10 Jun 2027 11:45:43.400,395.887
158,10 Jun 2027 13:15:29.028,10 Jun 2027 13:21:41.032,372.004
159,10 Jun 2027 14:52:47.402,10 Jun 2027 14:57:23.670,276.268
160,10 Jun 2027 16:28:59.623,10 Jun 2027 16:33:43.246,283.623
161,10 Jun 2027 21:36:00.358,10 Jun 2027 21:36:14.044,13.686
162,10 Jun 2027 23:11:35.526,10 Jun 2027 23:14:43.202,187.675
163,11 Jun 2027 00:47:34.505,11 Jun 2027 00:53:04.245,329.740
164,11 Jun 2027 02:24:03.034,11 Jun 2027 02:30:15.473,372.440
165,11 Jun 2027 03:59:32.775,11 Jun 2027 04:06:25.325,412.550
166,11 Jun 2027 05:38:50.599,11 Jun 2027 05:43:57.934,307.335
167,11 Jun 2027 05:45:14.585,11 Jun 2027 05:46:47.057,92.472
168,11 Jun 2027 07:15:57.817,11 Jun 2027 07:16:38.836,41.019
169,11 Jun 2027 07:16:55.657,11 Jun 2027 07:19:34.057,158.400
170,11 Jun 2027 08:39:26.002,11 Jun 2027 08:42:38.017,192.015
171,11 Jun 2027 10:15:48.937,11 Jun 2027 10:19:52.157,243.221
172,11 Jun 2027 11:50:42.252,11 Jun 2027 11:57:51.062,428.810
173,11 Jun 2027 13:27:05.835,11 Jun 2027 13:33:29.718,383.884
174,11 Jun 2027 15:05:22.139,11 Jun 2027 15:09:13.633,231.494
175,11 Jun 2027 16:40:47.612,11 Jun 2027 16:44:52.318,244.706
176,11 Jun 2027 16:45:13.211,11 Jun 2027 16:46:11.814,58.602
177,11 Jun 2027 21:47:15.424,11 Jun 2027 21:49:13.125,117.701
178,11 Jun 2027 23:23:22.920,11 Jun 2027 23:26:44.791,201.871
179,12 Jun 2027 00:59:58.081,12 Jun 2027 01:05:36.103,338.022
180,12 Jun 2027 02:36:09.309,12 Jun 2027 02:42:57.388,408.079
181,12 Jun 2027 04:12:14.378,12 Jun 2027 04:18:38.280,383.902
182,12 Jun 2027 05:50:55.197,12 Jun 2027 05:58:32.033,456.836
183,12 Jun 2027 07:16:41.491,12 Jun 2027 07:17:36.518,55.027
184,12 Jun 2027 07:27:55.151,12 Jun 2027 07:29:34.988,99.837
185,12 Jun 2027 08:50:31.724,12 Jun 2027 08:55:10.272,278.548
186,12 Jun 2027 10:26:06.403,12 Jun 2027 10:26:52.476,46.072
187,12 Jun 2027 10:27:32.879,12 Jun 2027 10:32:07.890,275.010
188,12 Jun 2027 12:02:19.383,12 Jun 2027 12:09:55.989,456.606
189,12 Jun 2027 13:39:25.677,12 Jun 2027 13:45:47.074,381.397
190,12 Jun 2027 15:17:23.563,12 Jun 2027 15:21:18.989,235.427
191,12 Jun 2027 16:50:28.905,12 Jun 2027 16:57:05.703,396.798
192,12 Jun 2027 16:57:28.000,12 Jun 2027 16:58:28.590,60.590
193,12 Jun 2027 21:59:07.514,12 Jun 2027 22:01:52.207,164.693
194,12 Jun 2027 23:35:27.627,12 Jun 2027 23:38:50.857,203.231
195,13 Jun 2027 01:12:04.453,13 Jun 2027 01:18:18.254,373.801
196,13 Jun 2027 02:48:17.568,13 Jun 2027 02:54:52.416,394.848
197,13 Jun 2027 04:24:20.586,13 Jun 2027 04:30:25.256,364.670
198,13 Jun 2027 06:03:25.297,13 Jun 2027 06:10:32.818,427.521
199,13 Jun 2027 07:28:15.339,13 Jun 2027 07:29:49.118,93.780
200,13 Jun 2027 07:39:55.083,13 Jun 2027 07:40:56.491,61.407
201,13 Jun 2027 09:02:14.198,13 Jun 2027 09:03:20.666,66.468
202,13 Jun 2027 09:04:11.378,13 Jun 2027 09:07:24.293,192.916
203,13 Jun 2027 10:37:13.052,13 Jun 2027 10:39:06.395,113.343
204,13 Jun 2027 10:39:16.764,13 Jun 2027 10:44:20.545,303.781
205,13 Jun 2027 10:45:11.873,13 Jun 2027 10:45:31.157,19.284
206,13 Jun 2027 12:14:39.768,13 Jun 2027 12:21:57.730,437.962
207,13 Jun 2027 13:51:26.189,13 Jun 2027 13:57:54.402,388.214
208,13 Jun 2027 15:29:24.456,13 Jun 2027 15:33:22.941,238.485
209,13 Jun 2027 17:03:01.730,13 Jun 2027 17:10:27.789,446.059
210,13 Jun 2027 22:11:08.444,13 Jun 2027 22:13:55.236,166.792
211,13 Jun 2027 23:47:40.423,13 Jun 2027 23:51:05.697,205.274
212,13 Jun 2027 23:52:21.198,13 Jun 2027 23:55:09.928,168.730
